lat,lon,value
52.036041,1.0997582,GB:nsl_dual
52.0354745,1.1001191,GB:nsl_dual
52.0337798,1.1020535,"70 mph"
52.0330914,1.1046964,"70 mph"
52.0340454,1.1013264,"70 mph"
52.032867,1.1060733,"70 mph"
52.032867,1.1060733,"70 mph"
52.0332974,1.1037396,"70 mph"
52.0335648,1.1027742,"70 mph"
52.0337798,1.1020535,UK:nsl_dual
52.0330914,1.1046964,UK:nsl_dual
52.0340454,1.1013264,UK:nsl_dual
52.032867,1.1060733,UK:nsl_dual
52.032867,1.1060733,UK:nsl_dual
52.0332974,1.1037396,UK:nsl_dual
52.0335648,1.1027742,UK:nsl_dual
52.0367983,1.0994151,"70 mph"
52.0367854,1.0992167,"70 mph"
52.0368835,1.0998284,"70 mph"
52.0368138,1.0995488,"70 mph"
52.0369435,1.099975,"70 mph"
52.036994,1.100063,"70 mph"
52.0375796,1.1006448,"70 mph"
52.037169,1.1002908,"70 mph"
52.038265,1.1009738,"70 mph"
52.0381123,1.1009314,"70 mph"
52.0384621,1.1010202,"70 mph"
52.0367834,1.0989494,"70 mph"
52.0386575,1.1010456,"70 mph"
52.0378766,1.1008289,"70 mph"
52.0374387,1.1005331,"70 mph"
52.0370562,1.1001664,"70 mph"
52.0373105,1.1004298,"70 mph"
52.0368359,1.0996609,"70 mph"
52.0389377,1.1010496,"70 mph"
52.0367983,1.0994151,GB:nsl_dual
52.0367854,1.0992167,GB:nsl_dual
52.0368835,1.0998284,GB:nsl_dual
52.0368138,1.0995488,GB:nsl_dual
52.0369435,1.099975,GB:nsl_dual
52.036994,1.100063,GB:nsl_dual
52.0375796,1.1006448,GB:nsl_dual
52.037169,1.1002908,GB:nsl_dual
52.038265,1.1009738,GB:nsl_dual
52.0381123,1.1009314,GB:nsl_dual
52.0384621,1.1010202,GB:nsl_dual
52.0367834,1.0989494,GB:nsl_dual
52.0386575,1.1010456,GB:nsl_dual
52.0378766,1.1008289,GB:nsl_dual
52.0374387,1.1005331,GB:nsl_dual
52.0370562,1.1001664,GB:nsl_dual
52.0373105,1.1004298,GB:nsl_dual
52.0368359,1.0996609,GB:nsl_dual
52.0389377,1.1010496,GB:nsl_dual
52.040253,1.1008487,"40 mph"
52.0404339,1.100843,"40 mph"
52.0405129,1.1008778,"40 mph"
52.0399977,1.1009229,"40 mph"
52.0401836,1.1008618,"40 mph"
52.0403208,1.1008336,"40 mph"
52.0405979,1.1009211,"40 mph"
52.0348974,1.0973484,"70 mph"
52.0344242,1.0969565,"70 mph"
52.034653,1.0971349,"70 mph"
52.0352985,1.0982555,"70 mph"
52.0352985,1.0982555,"70 mph"
52.0350332,1.0975347,"70 mph"
52.035185,1.09776,"70 mph"
52.0348974,1.0973484,GB:nsl_dual
52.0344242,1.0969565,GB:nsl_dual
52.034653,1.0971349,GB:nsl_dual
52.0352985,1.0982555,GB:nsl_dual
52.0352985,1.0982555,GB:nsl_dual
52.0350332,1.0975347,GB:nsl_dual
52.035185,1.09776,GB:nsl_dual
52.0379914,1.0972367,"70 mph"
52.0391069,1.096359,"70 mph"
52.0384015,1.0969028,"70 mph"
52.0398219,1.0959279,"70 mph"
52.0398219,1.0959279,"70 mph"
52.0379914,1.0972367,UK:nsl_dual
52.0391069,1.096359,UK:nsl_dual
52.0384015,1.0969028,UK:nsl_dual
52.0398219,1.0959279,UK:nsl_dual
52.0398219,1.0959279,UK:nsl_dual
52.0353817,1.098858,"70 mph"
52.035351,1.0987365,"70 mph"
52.0353275,1.0986349,"70 mph"
52.0353046,1.098509,"70 mph"
52.035438,1.0989808,"70 mph"
52.0353817,1.098858,GB:nsl_dual
52.035351,1.0987365,GB:nsl_dual
52.0353275,1.0986349,GB:nsl_dual
52.0353046,1.098509,GB:nsl_dual
52.035438,1.0989808,GB:nsl_dual
52.0364909,1.0976698,"70 mph"
52.0367102,1.0982164,"70 mph"
52.0364909,1.0976698,GB:nsl_dual
52.0367102,1.0982164,GB:nsl_dual
52.03656,1.099471,"70 mph"
52.036347,1.0996829,"70 mph"
52.0362553,1.0997425,"70 mph"
52.0366426,1.0993209,"70 mph"
52.0367834,1.0989494,"70 mph"
52.0361576,1.0997596,"70 mph"
52.0367114,1.0991766,"70 mph"
52.0364615,1.0995984,"70 mph"
52.03656,1.099471,GB:nsl_dual
52.036347,1.0996829,GB:nsl_dual
52.0362553,1.0997425,GB:nsl_dual
52.0366426,1.0993209,GB:nsl_dual
52.0367834,1.0989494,GB:nsl_dual
52.0361576,1.0997596,GB:nsl_dual
52.0367114,1.0991766,GB:nsl_dual
52.0364615,1.0995984,GB:nsl_dual
52.035675,1.0994352,"70 mph"
52.035438,1.0989808,"70 mph"
52.035675,1.0994352,GB:nsl_dual
52.035438,1.0989808,GB:nsl_dual
52.0553972,1.1692881,"30 mph"
52.054854,1.1701255,"30 mph"
52.0550677,1.1696667,"30 mph"
52.055583,1.1692175,"30 mph"
52.0544864,1.170762,"30 mph"
52.0552804,1.1693614,"30 mph"
52.0549976,1.1698162,"30 mph"
52.0525731,1.1810323,"30 mph"
52.052592,1.1803828,"30 mph"
52.0517959,1.1955823,"30 mph"
52.0518019,1.1943138,"30 mph"
52.0517715,1.1915245,"30 mph"
52.0517966,1.1904705,"30 mph"
52.0517385,1.1927127,"30 mph"
52.0518256,1.1950465,"30 mph"
52.0517849,1.1912198,"30 mph"
52.0518192,1.1951614,"30 mph"
52.0518288,1.1947994,"30 mph"
52.0517932,1.1941459,"30 mph"
52.0518115,1.1952997,"30 mph"
52.0517686,1.1915698,"30 mph"
52.0517863,1.1940079,"30 mph"
52.0593303,1.1880581,"30 mph"
52.059408,1.1893067,"30 mph"
52.0595289,1.1905281,"30 mph"
52.0600872,1.1930565,"30 mph"
52.0591961,1.1861612,"30 mph"
52.0598899,1.1926968,"30 mph"
52.0590838,1.1827841,"30 mph"
52.0598182,1.1923715,"30 mph"
52.0597519,1.1920217,"30 mph"
52.0596201,1.1912625,"30 mph"
52.059475,1.1900952,"30 mph"
52.0590818,1.1826986,"30 mph"
52.0599783,1.1929652,"30 mph"
52.0590875,1.1824067,"30 mph"
52.0591248,1.1842601,"30 mph"
52.0621891,1.2038833,"30 mph"
52.0621763,1.2037894,"30 mph"
52.0619206,1.202748,"30 mph"
52.0627976,1.2447227,"30 mph"
52.0632488,1.2446577,"30 mph"
52.0634823,1.2447089,"30 mph"
52.0635331,1.2447702,"30 mph"
52.0635437,1.2451109,"30 mph"
52.0623046,1.2427499,"30 mph"
52.0624116,1.2431568,"30 mph"
52.0628222,1.2440815,"30 mph"
52.0624337,1.2439387,"30 mph"
52.0623566,1.2436616,"30 mph"
52.0624195,1.2430376,"30 mph"
52.062403,1.2428027,"30 mph"
52.0621472,1.2427097,"30 mph"
52.0623742,1.2437685,"30 mph"
52.0623511,1.2435244,"30 mph"
52.0623651,1.2433702,"30 mph"
52.062601,1.2440608,"30 mph"
52.0625012,1.2440193,"30 mph"
52.0624022,1.2438617,"30 mph"
52.0624088,1.2429209,"30 mph"
52.0629898,1.2419105,"30 mph"
52.0625822,1.2418364,"30 mph"
52.062383,1.241912,"30 mph"
52.0631834,1.2397934,"30 mph"
52.0627325,1.2399385,"30 mph"
52.0625079,1.240071,"30 mph"
52.0622718,1.2400537,"30 mph"
52.0620415,1.2398349,"30 mph"
52.0617938,1.2399097,"30 mph"
52.0627325,1.2399385,"30 mph"
52.0626289,1.2395239,"30 mph"
52.0626404,1.2391093,"30 mph"
52.0625482,1.2386716,"30 mph"
52.0622718,1.2400537,"30 mph"
52.0623371,1.2405491,"30 mph"
52.0619965,1.2389747,"30 mph"
52.0620415,1.2398349,"30 mph"
52.0620472,1.2391841,"30 mph"
52.0619551,1.2388041,"30 mph"
52.0618696,1.238778,"30 mph"
52.0615979,1.238955,"30 mph"
52.0618102,1.2388091,"30 mph"
52.0604236,1.2389031,"30 mph"
52.0604405,1.2394663,"30 mph"
52.0604866,1.2397024,"30 mph"
52.0606421,1.2398867,"30 mph"
52.0609818,1.2400192,"30 mph"
52.0611258,1.2400652,"30 mph"
52.0612352,1.2400537,"30 mph"
52.0613216,1.2400883,"30 mph"
52.0614355,1.2403186,"30 mph"
52.0609818,1.2400192,"30 mph"
52.0609991,1.2394087,"30 mph"
52.0591233,1.2413083,"30 mph"
52.0595028,1.2414149,"30 mph"
52.0597165,1.241367,"30 mph"
52.0599008,1.2414038,"30 mph"
52.0601514,1.2416139,"30 mph"
52.0604426,1.2416802,"30 mph"
52.0605642,1.2416544,"30 mph"
52.060789,1.2413891,"30 mph"
52.0599008,1.2414038,"30 mph"
52.060004,1.2408362,"30 mph"
52.0598934,1.2403534,"30 mph"
52.0597976,1.2400991,"30 mph"
52.059617,1.2398558,"30 mph"
52.060004,1.2408362,"30 mph"
52.0602399,1.2406593,"30 mph"
52.0604279,1.2406777,"30 mph"
52.0593221,1.2430876,"30 mph"
52.0596793,1.2427884,"30 mph"
52.0598959,1.2428011,"30 mph"
52.0601188,1.2429858,"30 mph"
52.0602143,1.2430941,"30 mph"
52.060348,1.2430113,"30 mph"
52.0604503,1.2424297,"30 mph"
52.0607938,1.2425846,"30 mph"
52.0608384,1.2428839,"30 mph"
52.0616239,1.2422489,"30 mph"
52.059822,1.2442964,"30 mph"
52.0602458,1.2441026,"30 mph"
52.0603397,1.2440801,"30 mph"
52.0604345,1.2440691,"30 mph"
52.0608994,1.2439411,"30 mph"
52.0611924,1.243757,"30 mph"
52.0613539,1.2435993,"30 mph"
52.0614328,1.2434378,"30 mph"
52.0614253,1.2432161,"30 mph"
52.0615427,1.2429876,"30 mph"
52.0616377,1.2427644,"30 mph"
52.0608994,1.2439411,"30 mph"
52.0609896,1.2443055,"30 mph"
52.0610985,1.2444858,"30 mph"
52.0613611,1.2444764,"30 mph"
52.0604345,1.2440691,"30 mph"
52.0604975,1.2445497,"30 mph"
52.0605357,1.2449345,"30 mph"
52.0604801,1.2470661,"30 mph"
52.060773,1.246925,"30 mph"
52.0609459,1.2470414,"30 mph"
52.0613516,1.2469356,"30 mph"
52.0614751,1.2471508,"30 mph"
52.0618421,1.2471014,"30 mph"
52.060773,1.246925,"30 mph"
52.0607483,1.2463922,"30 mph"
52.0604292,1.2464122,"30 mph"
52.0609459,1.2470414,"30 mph"
52.0609529,1.2477471,"30 mph"
52.0610129,1.247853,"30 mph"
52.0611152,1.2478882,"30 mph"
52.0612175,1.2478424,"30 mph"
52.0613516,1.2469356,"30 mph"
52.0612422,1.2465404,"30 mph"
52.0613093,1.2463639,"30 mph"
52.0616535,1.2462835,"30 mph"
52.0616324,1.2460003,"30 mph"
52.0617592,1.2479673,"30 mph"
52.0618421,1.2471014,"30 mph"
52.061828,1.2478177,"30 mph"
52.0601517,1.2498901,"30 mph"
52.0604693,1.250042,"30 mph"
52.0606972,1.2502423,"30 mph"
52.0609595,1.2502181,"30 mph"
52.0612357,1.2499385,"30 mph"
52.0613903,1.249559,"30 mph"
52.0615421,1.2493528,"30 mph"
52.0618106,1.249275,"30 mph"
52.0620012,1.2490998,"30 mph"
52.0619662,1.2489208,"30 mph"
52.0604693,1.250042,"30 mph"
52.0605798,1.2497382,"30 mph"
52.0606316,1.2494897,"30 mph"
52.0607938,1.24921,"30 mph"
52.0608284,1.2490478,"30 mph"
52.0607766,1.2488164,"30 mph"
52.0615421,1.2493528,"30 mph"
52.061472,1.2489053,"30 mph"
52.0613163,1.2488469,"30 mph"
52.0599437,1.2512578,"30 mph"
52.060149,1.2512923,"30 mph"
52.060465,1.2511604,"30 mph"
52.0606262,1.2511789,"30 mph"
52.0608368,1.2514076,"30 mph"
52.0607741,1.2519914,"30 mph"
52.0608011,1.2525898,"30 mph"
52.0602282,1.2512802,"30 mph"
52.0607074,1.25122,"30 mph"
52.0603732,1.2511745,"30 mph"
52.0607977,1.2527605,"30 mph"
52.0607618,1.2522608,"30 mph"
52.0608059,1.2526666,"30 mph"
52.0608368,1.2514076,"30 mph"
52.0609528,1.2513055,"30 mph"
52.0610431,1.2512883,"30 mph"
52.0612325,1.2513184,"30 mph"
52.0607741,1.2519914,"30 mph"
52.0606038,1.2519843,"30 mph"
52.06037,1.252168,"30 mph"
52.0603217,1.2521735,"30 mph"
52.0605441,1.2520085,"30 mph"
52.0608011,1.2525898,"30 mph"
52.0609456,1.252544,"30 mph"
52.0612549,1.2525892,"30 mph"
52.0611815,1.252619,"30 mph"
52.0610388,1.2525585,"30 mph"
52.0617652,1.2522721,"30 mph"
52.0616701,1.2530834,"30 mph"
52.0616277,1.2525728,"30 mph"
52.0620401,1.2520274,"30 mph"
52.0616826,1.2523973,"30 mph"
52.0636217,1.2489544,"30 mph"
52.063205,1.2495402,"30 mph"
52.0630115,1.2494589,"30 mph"
52.0627522,1.2489558,"30 mph"
52.0629419,1.2485301,"30 mph"
52.0636661,1.2504888,"30 mph"
52.0634992,1.2500588,"30 mph"
52.063325,1.2498343,"30 mph"
52.063205,1.2495402,"30 mph"
52.0628387,1.2464981,"30 mph"
52.0625235,1.2482581,"30 mph"
52.0624352,1.2480013,"30 mph"
52.0625476,1.2477766,"30 mph"
52.0625074,1.2468056,"30 mph"
52.0625797,1.246605,"30 mph"
52.0627106,1.2465678,"30 mph"
52.0625146,1.2469788,"30 mph"
52.0601155,1.2388986,"30 mph"
52.0610663,1.2388871,"30 mph"
52.0604236,1.2389031,"30 mph"
52.0598727,1.2389393,"30 mph"
52.0594694,1.2392376,"30 mph"
52.0592888,1.2395757,"30 mph"
52.0591506,1.2402265,"30 mph"
52.0591233,1.2413083,"30 mph"
52.0591286,1.2422245,"30 mph"
52.0593221,1.2430876,"30 mph"
52.059822,1.2442964,"30 mph"
52.0599154,1.2450323,"30 mph"
52.0600371,1.2458459,"30 mph"
52.0603098,1.246656,"30 mph"
52.0604801,1.2470661,"30 mph"
52.0606142,1.2477542,"30 mph"
52.0606432,1.2479704,"30 mph"
52.0604225,1.249031,"30 mph"
52.0601517,1.2498901,"30 mph"
52.0599974,1.2505782,"30 mph"
52.0599437,1.2512578,"30 mph"
52.0599405,1.2522199,"30 mph"
52.0600006,1.2525356,"30 mph"
52.0601823,1.2529953,"30 mph"
52.0604587,1.2533132,"30 mph"
52.060825,1.2534614,"30 mph"
52.0612069,1.2534427,"30 mph"
52.0614872,1.2534338,"30 mph"
52.0596737,1.2390452,"30 mph"
52.0592084,1.2426806,"30 mph"
52.0596309,1.2437669,"30 mph"
52.0602846,1.253138,"30 mph"
52.0605166,1.2487494,"30 mph"
52.0601003,1.2460336,"30 mph"
52.0591837,1.2399956,"30 mph"
52.0607681,1.2388955,"30 mph"
52.0594282,1.2433698,"30 mph"
52.059961,1.2510453,"30 mph"
52.059148,1.2407679,"30 mph"
52.059901,1.2448997,"30 mph"
52.0598495,1.2444272,"30 mph"
52.0599397,1.2451945,"30 mph"
52.0606051,1.2483988,"30 mph"
52.0611846,1.2388728,"30 mph"
52.0600871,1.2528095,"30 mph"
52.0599222,1.2518216,"30 mph"
52.0606435,1.2534226,"30 mph"
52.0603948,1.2468608,"30 mph"
52.0628451,1.252662,"30 mph"
52.0641273,1.2509937,"30 mph"
52.063052,1.2519297,"30 mph"
52.0633,1.2513864,"30 mph"
52.0636543,1.251162,"30 mph"
52.063526,1.2512433,"30 mph"
52.0628384,1.2527116,"30 mph"
52.0628839,1.2525247,"30 mph"
52.0508586,1.2013841,"40 mph"
52.0508097,1.2015982,"40 mph"
52.0507491,1.2018862,"40 mph"
52.0017448,1.1206503,"60 mph"
52.0024474,1.1191164,"60 mph"
52.0011944,1.1209672,"60 mph"
52.0032692,1.1149105,"60 mph"
52.0028507,1.1172135,"60 mph"
51.9985306,1.117169,"60 mph"
52.0033572,1.1147246,"60 mph"
52.0031257,1.1156777,"60 mph"
52.002511,1.1185585,"60 mph"
52.0022342,1.1198396,"60 mph"
52.0013913,1.1209672,"60 mph"
52.0010422,1.1208937,"60 mph"
51.9992447,1.1179202,"60 mph"
51.998858,1.1174117,"60 mph"
51.9986172,1.1171681,"60 mph"
51.9984833,1.1172353,"60 mph"
52.0023474,1.1195571,"60 mph"
52.0015737,1.1208577,"60 mph"
52.0030221,1.1163017,"60 mph"
52.0009248,1.112375,"30 mph"
52.0004444,1.1127802,"30 mph"
52.0018826,1.111684,"30 mph"
52.0248052,1.1404436,"70 mph"
52.0250033,1.1396848,"70 mph"
52.0249389,1.1398498,"70 mph"
52.0248052,1.1404436,GB:nsl_dual
52.0250033,1.1396848,GB:nsl_dual
52.0249389,1.1398498,GB:nsl_dual
52.0247479,1.1348157,"70 mph"
52.0249185,1.1336466,"70 mph"
52.0246723,1.1360983,"70 mph"
52.0248462,1.1382709,"70 mph"
52.0248366,1.1381878,"70 mph"
52.0246936,1.1371091,"70 mph"
52.0249667,1.1331638,"70 mph"
52.0249667,1.1331638,"70 mph"
52.0247479,1.1348157,GB:nsl_dual
52.0249185,1.1336466,GB:nsl_dual
52.0246723,1.1360983,GB:nsl_dual
52.0248462,1.1382709,GB:nsl_dual
52.0248366,1.1381878,GB:nsl_dual
52.0246936,1.1371091,GB:nsl_dual
52.0249667,1.1331638,GB:nsl_dual
52.0249667,1.1331638,GB:nsl_dual
52.0239124,1.1380749,"70 mph"
52.0238616,1.1382741,"70 mph"
52.0237483,1.1387168,"70 mph"
52.0236796,1.1389526,"70 mph"
52.0247298,1.1393274,"60 mph"
52.0246479,1.1393137,"60 mph"
52.0247298,1.1393274,"60 mph"
52.0248781,1.1393441,"60 mph"
52.025022,1.1393341,"60 mph"
52.0237618,1.1389912,"60 mph"
52.0235996,1.1390046,"60 mph"
52.0236796,1.1389526,"60 mph"
52.0238562,1.1391292,"60 mph"
52.0240419,1.139249,"60 mph"
52.0336705,1.1493072,"30 mph"
52.0338447,1.1493418,"30 mph"
52.0451036,1.1556968,"30 mph"
52.045165,1.1554163,"30 mph"
52.0451032,1.1555456,"30 mph"
52.045096,1.1556139,"30 mph"
52.0451275,1.1554715,"30 mph"
52.0470853,1.1569465,"30 mph"
52.0470485,1.1569814,"30 mph"
52.0471163,1.1569351,"30 mph"
52.0470214,1.1570346,"30 mph"
52.0488098,1.1573721,"30 mph"
52.04875,1.1573311,"30 mph"
52.0488345,1.1574198,"30 mph"
52.0487282,1.157331,"30 mph"
52.0487869,1.157348,"30 mph"
52.0453664,1.1557578,"30 mph"
52.0459873,1.1564209,"30 mph"
52.0467633,1.1569442,"30 mph"
52.0465565,1.156826,"30 mph"
52.0456549,1.1561031,"30 mph"
52.0462661,1.1566369,"30 mph"
52.0463758,1.15672,"30 mph"
52.0470214,1.1570346,"30 mph"
52.0458616,1.1563007,"30 mph"
52.0472839,1.1554795,"30 mph"
52.0472114,1.1562019,"30 mph"
52.047321,1.1563968,"30 mph"
52.0475504,1.1564735,"30 mph"
52.0472457,1.1563208,"30 mph"
52.0475209,1.15698,"30 mph"
52.0472491,1.1558265,"30 mph"
52.04835,1.1558447,"30 mph"
52.0482719,1.1571342,"30 mph"
52.0485141,1.1571577,"30 mph"
52.0482976,1.1568166,"30 mph"
52.0483258,1.1562632,"30 mph"
52.0557054,1.1295614,"30 mph"
52.0554864,1.1291326,"30 mph"
52.0557528,1.1296544,"30 mph"
52.0809756,1.1102953,"70 mph"
52.0819428,1.1102627,"70 mph"
52.0769115,1.1110361,"70 mph"
52.0839965,1.1107931,"70 mph"
52.0839965,1.1107931,"70 mph"
52.0829117,1.1104071,"70 mph"
52.0829117,1.1104071,"70 mph"
52.0815483,1.1102532,"70 mph"
52.0815483,1.1102532,"70 mph"
52.0802024,1.110387,"70 mph"
52.0802024,1.110387,"70 mph"
52.0785358,1.1108082,"70 mph"
52.0785358,1.1108082,"70 mph"
52.0753686,1.1111538,"70 mph"
52.0753686,1.1111538,"70 mph"
52.0735855,1.111068,"70 mph"
52.0735855,1.111068,"70 mph"
52.0715438,1.1108105,"70 mph"
52.0715438,1.1108105,"70 mph"
52.0708632,1.1106474,"70 mph"
52.0821426,1.1102833,"70 mph"
52.0843068,1.1109454,"70 mph"
52.0832304,1.1105049,"70 mph"
52.0825018,1.1103291,"70 mph"
52.0836427,1.1106477,"70 mph"
52.0845963,1.1111101,"70 mph"
52.0809756,1.1102953,UK:nsl_dual
52.0819428,1.1102627,UK:nsl_dual
52.0769115,1.1110361,UK:nsl_dual
52.0839965,1.1107931,UK:nsl_dual
52.0839965,1.1107931,UK:nsl_dual
52.0829117,1.1104071,UK:nsl_dual
52.0829117,1.1104071,UK:nsl_dual
52.0815483,1.1102532,UK:nsl_dual
52.0815483,1.1102532,UK:nsl_dual
52.0802024,1.110387,UK:nsl_dual
52.0802024,1.110387,UK:nsl_dual
52.0785358,1.1108082,UK:nsl_dual
52.0785358,1.1108082,UK:nsl_dual
52.0753686,1.1111538,UK:nsl_dual
52.0753686,1.1111538,UK:nsl_dual
52.0735855,1.111068,UK:nsl_dual
52.0735855,1.111068,UK:nsl_dual
52.0715438,1.1108105,UK:nsl_dual
52.0715438,1.1108105,UK:nsl_dual
52.0708632,1.1106474,UK:nsl_dual
52.0821426,1.1102833,UK:nsl_dual
52.0843068,1.1109454,UK:nsl_dual
52.0832304,1.1105049,UK:nsl_dual
52.0825018,1.1103291,UK:nsl_dual
52.0836427,1.1106477,UK:nsl_dual
52.0845963,1.1111101,UK:nsl_dual
52.0999096,1.1107498,"70 mph"
52.1007895,1.1097587,"70 mph"
52.1023058,1.108501,"70 mph"
52.102754,1.1081832,"70 mph"
52.102754,1.1081832,"70 mph"
52.1017249,1.1089457,"70 mph"
52.0990872,1.1117793,"70 mph"
52.097884,1.1133428,"70 mph"
52.0999096,1.1107498,UK:nsl_dual
52.1007895,1.1097587,UK:nsl_dual
52.1023058,1.108501,UK:nsl_dual
52.102754,1.1081832,UK:nsl_dual
52.102754,1.1081832,UK:nsl_dual
52.1017249,1.1089457,UK:nsl_dual
52.0990872,1.1117793,UK:nsl_dual
52.097884,1.1133428,UK:nsl_dual
52.0462468,1.11264,"30 mph"
52.0455499,1.1100617,"30 mph"
52.0319092,1.1146093,"70 mph"
52.0320381,1.1140396,"70 mph"
52.0320381,1.1140396,"70 mph"
52.0319092,1.1146093,GB:nsl_dual
52.0320381,1.1140396,GB:nsl_dual
52.0320381,1.1140396,GB:nsl_dual
52.0316771,1.1155627,"70 mph"
52.0283957,1.1232824,"70 mph"
52.0319092,1.1146093,"70 mph"
52.0249916,1.1329891,"70 mph"
52.027412,1.1254785,"70 mph"
52.0313084,1.1168221,"70 mph"
52.0302311,1.1196888,"70 mph"
52.0302311,1.1196888,"70 mph"
52.025968,1.1294046,"70 mph"
52.025968,1.1294046,"70 mph"
52.0249667,1.1331638,"70 mph"
52.0249667,1.1331638,"70 mph"
52.0266705,1.1273463,"70 mph"
52.025384,1.1315209,"70 mph"
52.0308445,1.1181571,"70 mph"
52.0258782,1.1297302,"70 mph"
52.028685,1.1226798,"70 mph"
52.0276714,1.1249458,"70 mph"
52.0270442,1.1263352,"70 mph"
52.0316771,1.1155627,GB:nsl_dual
52.0283957,1.1232824,GB:nsl_dual
52.0319092,1.1146093,GB:nsl_dual
52.0249916,1.1329891,GB:nsl_dual
52.027412,1.1254785,GB:nsl_dual
52.0313084,1.1168221,GB:nsl_dual
52.0302311,1.1196888,GB:nsl_dual
52.0302311,1.1196888,GB:nsl_dual
52.025968,1.1294046,GB:nsl_dual
52.025968,1.1294046,GB:nsl_dual
52.0249667,1.1331638,GB:nsl_dual
52.0249667,1.1331638,GB:nsl_dual
52.0266705,1.1273463,GB:nsl_dual
52.025384,1.1315209,GB:nsl_dual
52.0308445,1.1181571,GB:nsl_dual
52.0258782,1.1297302,GB:nsl_dual
52.028685,1.1226798,GB:nsl_dual
52.0276714,1.1249458,GB:nsl_dual
52.0270442,1.1263352,GB:nsl_dual
52.0284725,1.1227753,"70 mph"
52.0315828,1.1154643,"70 mph"
52.0318219,1.1145155,"70 mph"
52.0279141,1.1239447,"70 mph"
52.0311764,1.1167448,"70 mph"
52.0301097,1.1195687,"70 mph"
52.0301097,1.1195687,"70 mph"
52.0258828,1.1293149,"70 mph"
52.0258828,1.1293149,"70 mph"
52.0248052,1.1333489,"70 mph"
52.0248052,1.1333489,"70 mph"
52.0272641,1.1254613,"70 mph"
52.0266198,1.1271436,"70 mph"
52.0252731,1.1313064,"70 mph"
52.0306544,1.1182429,"70 mph"
52.0284725,1.1227753,GB:nsl_dual
52.0315828,1.1154643,GB:nsl_dual
52.0318219,1.1145155,GB:nsl_dual
52.0279141,1.1239447,GB:nsl_dual
52.0311764,1.1167448,GB:nsl_dual
52.0301097,1.1195687,GB:nsl_dual
52.0301097,1.1195687,GB:nsl_dual
52.0258828,1.1293149,GB:nsl_dual
52.0258828,1.1293149,GB:nsl_dual
52.0248052,1.1333489,GB:nsl_dual
52.0248052,1.1333489,GB:nsl_dual
52.0272641,1.1254613,GB:nsl_dual
52.0266198,1.1271436,GB:nsl_dual
52.0252731,1.1313064,GB:nsl_dual
52.0306544,1.1182429,GB:nsl_dual
52.0318219,1.1145155,"70 mph"
52.0319383,1.1139651,"70 mph"
52.0319383,1.1139651,"70 mph"
52.0318219,1.1145155,GB:nsl_dual
52.0319383,1.1139651,GB:nsl_dual
52.0319383,1.1139651,GB:nsl_dual
52.0585968,1.127691,"30 mph"
52.0591239,1.1277708,"30 mph"
52.0594512,1.128019,"30 mph"
52.059837,1.128515,"30 mph"
52.0600481,1.1285665,"30 mph"
52.0602902,1.128594,"30 mph"
52.0593356,1.1278799,"30 mph"
52.0596153,1.1283262,"30 mph"
52.0597217,1.1284168,"30 mph"
52.0667983,1.2499964,"30 mph"
52.0668873,1.2499832,"30 mph"
52.0669151,1.2499991,"30 mph"
52.0668518,1.2499784,"30 mph"
52.0667213,1.2501031,"30 mph"
52.0667495,1.2500464,"30 mph"
52.0662273,1.236993,"30 mph"
52.0661234,1.2371905,"30 mph"
52.0661234,1.2371905,"30 mph"
52.0659998,1.2370054,"30 mph"
52.0661289,1.2368223,"30 mph"
52.0660506,1.2368517,"30 mph"
52.066185,1.2368615,"30 mph"
52.0662231,1.237057,"30 mph"
52.066084,1.2371847,"30 mph"
52.0660292,1.2371301,"30 mph"
52.0660068,1.2369421,"30 mph"
52.0660894,1.2368249,"30 mph"
52.0662105,1.2369084,"30 mph"
52.0662024,1.2371219,"30 mph"
52.0660604,1.2371696,"30 mph"
52.066022,1.2368961,"30 mph"
52.0660163,1.2371018,"30 mph"
52.0599013,1.1478659,"30 mph"
52.0596412,1.1479114,"30 mph"
52.0598743,1.1481811,"30 mph"
52.0597107,1.1482117,"30 mph"
52.0596869,1.1478109,"30 mph"
52.059633,1.1480367,"30 mph"
52.059633,1.1480367,"30 mph"
52.0598479,1.1477871,"30 mph"
52.0599184,1.1480749,"30 mph"
52.0598,1.148236,"30 mph"
52.0596528,1.1481239,"30 mph"
52.0597319,1.1477713,"30 mph"
52.0598939,1.1481481,"30 mph"
52.0596338,1.1479534,"30 mph"
52.059926,1.1480043,"30 mph"
52.0597488,1.1482337,"30 mph"
52.05967,1.1481611,"30 mph"
52.059817,1.1477673,"30 mph"
52.0596679,1.1478403,"30 mph"
52.0598302,1.1482234,"30 mph"
52.059766,1.1477598,"30 mph"
52.0599182,1.1479219,"30 mph"
52.0580194,1.1476298,"30 mph"
52.0578313,1.1472892,"30 mph"
